heard,building,noise,in_vehicle,asleep,no_windows,age,distance
1,1,0,0,0,0,38,282.2798424068466
1,1,0,0,0,0,61,667.8648974537264
1,0,1,0,0,0,65,1028.3228183573483
1,1,1,0,0,0,49,384.4520733767506
1,0,0,0,0,0,32,488.5358066680247
0,0,0,0,0,0,51,1709.5656397526973
1,0,1,0,0,0,65,779.2253518293036
1,0,0,0,0,0,33,1307.9667508927794
1,1,0,0,0,0,83,959.7015318080138
1,0,0,0,0,0,47,290.8021817381232
1,0,0,0,0,0,52,119.37155169170767
1,1,0,0,0,0,47,559.9377530168608
0,0,0,1,0,0,87,36422.860228012156
1,0,0,0,0,0,53,396.8836961351179
1,1,0,0,0,0,40,996.6455834367433
1,0,0,0,0,0,69,4086.1912499554724
1,0,0,0,0,0,43,354.7261115767928
0,0,1,1,0,0,47,4852.466071608335
1,0,0,0,0,0,32,2056.593171516521
1,0,1,0,0,0,39,111.29708493304774
0,1,1,0,0,1,60,1022.416569491585
1,1,0,0,0,0,58,555.88154230747
0,0,1,0,0,0,37,195.42307099121155
0,1,1,0,0,1,56,17683.021455977538
1,1,0,0,0,0,56,765.645220157724
1,0,0,0,0,0,73,709.4636561369889
1,0,0,0,0,0,51,97.43049858849697
1,0,1,0,0,0,22,1070.6977740977832
1,0,0,0,0,0,83,2514.128434318484
1,0,0,0,0,0,24,398.21422065792893
1,0,0,0,0,0,45,265.58237331771846
1,0,1,0,0,0,46,1545.1080251576568
1,0,0,0,0,0,46,2271.2752382724525
0,1,0,0,0,1,73,5942.077379075118
1,0,1,0,0,0,57,323.7523942161468
1,0,0,0,0,0,70,891.1478825936454
1,0,0,0,0,0,19,130.06612564139775
1,0,1,0,0,0,21,305.3397478280103
1,0,0,0,0,0,48,154.6617966647266
1,0,0,0,0,0,57,855.7444671720598
1,1,1,0,0,0,18,162.44932063583934
1,1,0,0,0,0,44,1324.1051746163732
1,0,0,1,0,0,36,271.81825806190074
1,0,0,0,0,0,30,1379.3881223153564
0,0,1,1,0,0,52,9588.252353369448
1,0,0,0,0,0,27,230.16998955790422
1,0,0,0,0,0,21,463.3480925120052
1,0,0,0,0,0,58,1478.0944587711772
0,1,0,0,0,1,43,10994.466639928567
1,0,1,0,0,0,21,51.27100081408395
0,0,1,1,0,0,45,1937.0290828750408
0,0,0,0,0,0,61,34375.83374019251
0,0,0,1,0,0,52,969.997338688611
0,0,0,0,0,0,69,9182.434748569605
1,0,0,0,0,0,25,786.0380047255436
0,0,1,0,0,0,54,150.53855641405286
1,1,0,0,0,0,80,823.0634694990629
1,1,0,0,0,0,51,848.911776166519
1,1,0,0,0,0,29,193.94022664779612
1,0,0,0,0,0,31,394.9916273027762
1,0,0,0,0,0,36,649.8225647140208
1,0,0,0,0,0,53,718.7448123577583
1,1,0,0,0,0,64,1296.3564250263782
1,1,0,0,0,0,45,180.35990562083947
1,0,0,0,0,0,63,238.36585002093318
1,0,0,0,0,0,76,856.2285888323145
0,1,0,0,0,1,64,1781.1186245788115
1,1,0,0,0,0,33,1556.3032000556839
0,0,1,1,0,0,65,35281.900688107715
1,0,0,0,0,0,82,74.28239085903397
1,1,0,0,0,0,25,537.9838972128538
1,0,0,0,0,0,61,675.6901797406149
1,1,0,0,0,0,35,716.6786610581714
1,1,0,0,0,0,36,561.0644043676933
0,0,1,1,0,0,69,25598.758854149808
1,1,0,0,0,0,36,718.7172036385195
0,0,0,1,0,0,45,726.2630850738691
1,0,1,0,0,0,33,449.72327344939407
1,0,0,0,0,0,38,503.16956762715273
0,1,1,0,0,0,31,8581.056783511924
1,0,0,0,0,0,57,24732.153825095083
1,0,0,0,0,0,21,1453.9114823394007
1,1,0,0,0,0,30,1172.5731775293755
1,1,0,0,0,0,36,189.36681971355307
0,0,1,0,0,0,55,27606.722347901938
1,0,0,0,0,0,21,763.5305209317976
0,0,0,1,0,0,65,606.4269487731544
1,0,0,0,0,0,64,422.02690885656426
1,0,0,0,0,0,58,476.5684340352107
1,0,0,0,0,0,25,284.7937430453203
1,0,0,0,0,0,49,162.90121071552767
1,0,0,0,0,0,71,830.7202230599229
1,0,0,0,0,0,41,463.76290916230295
1,0,0,0,0,0,41,100.15249997297074
0,1,1,0,0,0,65,599.9860165131314
1,1,0,0,0,0,61,473.9282374786344
1,0,1,0,0,0,59,8123.511666365916
1,0,0,0,0,0,59,489.7553055900028
1,1,0,0,0,0,55,272.13324751857425
1,1,0,0,0,0,46,490.01936897114916
1,0,0,0,0,0,44,154.1999971611895
1,0,0,0,0,0,64,254.49371449132488
0,1,1,0,0,0,76,1254.8479165533709
1,0,1,0,0,0,69,1011.3981116754715
1,0,0,0,0,0,21,441.7434918621669
1,0,0,0,0,0,22,263.1211871448382
1,0,0,0,0,0,57,438.39615436246135
0,0,0,0,0,0,31,33242.85858952865
1,1,0,0,0,0,49,711.115619480903
1,1,0,0,0,0,80,976.754408187445
1,0,0,0,0,0,77,446.99020719947805
1,0,0,0,0,0,80,101.19529715376031
1,1,1,0,0,0,48,24.181114471355805
1,0,0,0,0,0,20,319.2905274720861
1,0,1,0,0,0,63,665.435546935544
1,0,0,1,0,0,51,1336.2184329487802
1,0,0,0,0,0,69,322.89694714790465
1,0,0,0,0,0,54,333.55070154481143
1,0,1,0,0,0,28,392.29079089964995
1,0,0,0,0,0,51,1578.5890981262733
0,1,1,0,0,0,81,464.20301533556415
0,1,0,0,1,0,63,3720.052581930457
1,1,0,0,0,0,30,1280.0390925187846
1,0,0,0,0,0,47,379.74951215731284
1,1,0,0,0,0,64,1843.183390077022
1,0,0,0,0,0,44,1427.8239223886228
0,0,1,1,0,0,87,13251.565196522779
0,1,1,0,0,0,76,41335.42176720613
0,0,0,1,0,0,67,27198.0627557462
1,0,0,0,0,0,37,1323.4958293796967
1,0,1,0,0,0,41,439.78683319620825
1,0,0,0,0,0,74,476.326001977414
0,0,1,1,0,0,81,24479.972020969453
1,0,0,0,0,0,57,759.398362872865
1,0,0,0,0,0,68,2591.2823355473897
0,0,0,0,0,0,43,2664.283554987619
1,1,1,0,0,0,32,170.76838072401588
1,0,0,0,0,0,24,432.86730849375925
0,0,0,1,0,0,74,2067.990538834188
1,0,0,0,0,0,67,574.02396381854
0,1,0,0,1,0,46,2796.8770958597665
1,0,0,0,0,0,74,1028.0844540102623
1,0,0,0,0,0,36,459.02867218351025
1,1,0,0,0,0,52,251.49971273883705
1,0,0,0,0,0,58,3816.349001795014
0,0,0,0,0,0,66,708.4686393238862
1,0,0,0,0,0,60,349.36331416597244
1,0,0,0,0,0,25,1115.4889163947062
1,0,0,0,0,0,45,250.49192714936424
0,1,0,0,1,0,77,602.81790528219
0,0,0,0,0,0,45,1204.2446408057372
1,1,1,0,0,0,18,99.26582652796705
1,0,0,0,0,0,55,777.1819796937663
1,0,0,0,0,0,40,38270.78110705359
0,1,1,0,0,1,56,514.992677475335
1,0,0,0,0,0,65,662.2810252963407
1,0,0,0,0,0,50,393.2808628171182
0,0,1,1,0,0,46,35757.39907417338
0,0,0,1,0,0,81,2846.0501719612207
0,0,1,1,0,0,36,26025.79671941649
0,0,0,0,0,0,80,8297.20567360204
1,1,0,0,0,0,46,1775.4263565025633
1,1,0,0,0,0,50,724.4359605631973
0,0,0,1,0,0,85,31369.578604821152
1,0,0,0,0,0,61,19605.556657585417
1,0,1,0,0,0,52,363.38879039592234
1,0,0,0,0,0,76,1067.6117256822865
1,0,0,0,0,0,28,440.0627025438654
1,0,0,0,0,0,41,623.9811366466602
1,0,0,0,0,0,66,223.72464451703422
1,0,0,0,0,0,24,1504.4509558910254
1,0,0,0,0,0,57,939.0692607495347
1,0,0,0,0,0,56,2551.3971596148644
1,0,0,0,0,0,26,307.68411960337687
1,0,0,0,0,0,43,354.6155645554313
1,0,0,0,0,0,35,93.54980341987691
1,0,0,0,0,0,23,1448.7458561500341
0,0,1,1,0,0,49,24262.2819771879
1,0,0,0,0,0,78,288.5910382080237
1,0,0,0,0,0,49,653.2221978009103
0,0,1,0,0,0,65,1309.7589168157144
1,0,0,0,0,0,25,492.8813270882449
0,0,1,0,0,0,20,32263.495939894034
1,0,0,0,0,0,41,827.9747914213256
1,0,0,0,0,0,29,999.9398107593838
1,0,0,0,0,0,35,195.22501376165204
0,1,1,0,0,0,52,613.3238270352149
1,0,0,1,0,0,30,473.9579580684123
1,0,1,0,0,0,51,503.97104317424015
1,1,0,0,0,0,37,606.7512601653885
1,0,0,0,0,0,29,1252.7215748105898
0,0,1,0,0,0,37,31924.298841404416
1,0,0,0,0,0,51,117.92463624856691
1,0,1,1,0,0,36,712.3568482894399
1,0,0,0,0,0,65,2955.510912743689
1,1,0,0,0,0,71,58.74389883535361
0,0,0,1,0,0,39,17685.734204870005
0,0,0,1,0,0,35,6201.586554328687
1,1,0,0,0,0,70,595.1596467859096
0,0,1,1,0,0,79,22860.41044638392
1,0,0,0,0,0,41,190.21675695772058
1,0,0,0,0,0,44,873.8272941067999
1,1,0,0,0,0,34,339.2549300814067
0,0,1,0,0,0,74,711.1958956291631
1,0,0,0,0,0,28,208.53482971919018
1,0,0,0,0,0,29,91.7448901433252
1,1,0,0,0,0,76,271.82769531320633
0,0,1,1,0,0,61,21250.333270658775
0,0,1,1,0,0,60,579.0460187345062
0,0,1,1,0,0,31,37296.190772558504
1,0,0,0,0,0,47,241.29571684992501
1,0,1,0,0,0,56,394.9141040810415
1,0,0,0,0,0,59,559.1567017620373
1,0,0,0,0,0,36,739.5636595610904
1,0,0,0,0,0,52,148.74292053376706
1,1,0,0,0,0,68,448.5887899731229
1,0,0,0,0,0,33,435.7445996090962
1,1,0,0,0,0,44,462.522881591818
1,0,0,0,0,0,28,3252.8300871643064
1,0,0,0,0,0,36,543.0275811720818
1,1,0,0,0,0,45,426.2494817415388
1,0,0,0,0,0,39,404.79103835000967
0,0,0,1,0,0,47,30067.110274886276
1,0,0,0,0,0,23,3047.0223599892306
1,0,0,0,0,0,18,189.62062807542125
1,0,0,0,0,0,61,506.0387626698213
0,0,1,0,0,0,50,36428.685000098674
1,1,0,0,0,0,42,382.52381144905667
1,1,0,0,0,0,58,640.2381869933469
1,0,0,0,0,0,18,805.0822416829006
0,0,1,0,0,0,69,1040.7028586754097
1,0,0,0,0,0,48,295.38977325476105
1,0,0,0,0,0,21,1083.918048558752
1,1,0,0,0,0,50,48.1735767524979
1,0,0,0,0,0,68,426.86521193787706
1,1,0,0,0,0,28,531.7190098253596
1,0,0,0,0,0,18,422.08834671030803
0,0,1,0,0,0,42,334.752047355196
1,0,0,0,0,0,45,939.4202146507777
1,0,0,0,0,0,64,84.66877024497585
1,0,0,0,0,0,30,554.2089451211003
0,0,0,1,0,0,55,37525.64838507492
1,0,0,0,0,0,39,36.02804597431329
1,0,0,0,0,0,21,150.2355417205021
0,0,1,0,0,0,37,29985.265066296597
1,0,0,0,0,0,72,1344.0091209109837
1,0,0,0,0,0,62,220.25338278621913
1,0,0,0,0,0,25,1045.356919857841
1,1,0,0,0,0,41,499.9645161524336
1,0,0,0,0,0,65,242.14978468822605
1,1,0,0,0,0,44,579.6112878163468
0,0,1,0,0,0,77,30187.475867306977
1,0,0,0,0,0,52,98.47066492039806
1,1,0,0,0,0,19,1980.799573441801
1,0,1,0,0,0,23,977.53537125093
0,1,0,0,0,1,74,874.5574740234996
1,1,0,0,0,0,70,206.6443613672844
0,0,1,0,0,0,57,32254.254537885354
1,0,0,0,0,0,49,1212.8328513707581
1,0,1,0,0,0,24,586.4976172518624
1,1,0,0,0,0,49,881.0203160485016
1,0,0,0,0,0,20,198.1023487116927
0,0,0,1,0,0,29,304.493120631202
0,0,1,1,0,0,79,690.3802920581453
1,1,0,0,0,0,26,1594.9882113624521
1,0,0,0,0,0,34,705.1970535128341
1,1,0,0,0,0,41,872.7126955314866
1,1,0,0,0,0,66,1442.6184937784903
1,0,0,0,0,0,65,164.59286914331898
0,0,0,0,0,0,70,31028.807430941622
0,0,1,1,0,0,57,38094.32314255453
1,1,1,0,0,0,35,373.8897287002968
1,0,0,0,0,0,41,685.7142258511755
1,0,0,0,0,0,60,290.68975464440734
1,1,0,0,0,0,77,429.83369037310985
1,1,0,0,0,0,26,101.03573380525054
1,1,0,0,0,0,53,900.4990656329874
1,0,0,0,0,0,43,667.7707096224369
1,0,0,0,0,0,22,116.13912248578183
1,1,0,0,0,0,51,395.8797768114759
1,0,0,0,0,0,22,161.983574912419
1,0,0,0,0,0,66,565.3669459128707
0,0,1,0,0,0,77,32541.44720344399
1,1,0,0,0,0,43,424.7737851157926
1,0,0,0,0,0,50,24099.302164062672
1,1,0,0,0,0,23,323.81467510635747
0,1,0,0,0,1,53,1422.478922578199
0,1,0,0,0,0,77,319.69212787376637
1,0,0,0,0,0,36,658.9834346375707
1,1,0,0,0,0,24,1543.9657744723982
0,0,0,1,0,0,88,409.8972663579971
0,0,0,1,0,0,85,497.8987435163869
1,0,0,0,0,0,30,191.2871572128782
1,0,0,0,0,0,60,330.509822191944
1,0,0,0,0,0,39,229.32196816520812
1,1,0,0,0,0,26,895.393319488889
1,0,0,0,0,0,47,323.16908902486364
1,0,0,0,0,0,75,311.05973447063445
1,0,0,0,0,0,61,2328.8012111634566
1,0,0,0,0,0,72,1281.3824894499937
0,1,1,0,0,0,78,1245.8097311889699
1,0,0,0,0,0,36,213.96302327293014
1,1,0,0,0,0,20,378.16581745638973
1,1,0,0,0,0,82,1091.5799864917533
1,0,1,0,0,0,19,436.39751954587535
1,0,0,0,0,0,27,783.2671907648066
1,0,0,0,0,0,43,849.9190425012856
1,0,1,0,0,0,44,3606.905675289832
1,0,0,0,0,0,63,279.39467873127364
1,1,0,0,0,0,32,209.52190765011756
1,0,0,0,0,0,69,175.40211693676423
1,0,0,0,0,0,51,549.9078432477653
1,1,0,0,0,0,21,278.93687152190455
0,0,1,0,0,0,70,23203.045242000404
1,0,0,0,0,0,34,435.3656622751212
1,1,0,0,0,0,29,214.81018915994494
1,0,1,0,0,0,31,2700.402993461813
1,0,1,0,0,0,42,862.6800073032173
1,0,1,0,0,0,29,1298.8050380327427
1,0,0,0,0,0,50,534.6581411822788
1,1,0,0,0,0,21,642.3274202109848
1,0,1,0,0,0,45,1376.148472843527
1,0,0,0,0,0,27,352.3561945670551
1,0,1,0,0,0,50,72.53846482335017
1,0,0,0,0,0,22,111.82090449030441
1,1,0,0,0,0,43,389.4746933021725
1,0,0,0,0,0,79,385.2049336168878
1,0,0,0,0,0,40,804.8756217103462
1,0,0,0,0,0,36,23541.733048761824
1,0,0,0,0,0,29,425.8326507789829
1,1,1,0,0,0,66,230.2265371952131
1,0,0,0,0,0,42,243.39168936133953
1,0,0,0,0,0,29,103.80494288618209
1,0,0,0,0,0,61,427.1561461733062
1,0,0,0,0,0,48,211.83394553473676
0,0,0,0,0,0,58,36151.27110350293
1,1,0,0,0,0,43,502.17810055523523
1,0,0,0,0,0,66,337.976948128236
1,0,0,0,0,0,57,220.86372649679947
1,0,0,0,0,0,76,1437.0097256480517
1,0,0,0,0,0,70,399.28012344071425
1,0,0,0,0,0,29,790.8613369097332
1,0,1,0,0,0,29,125.58751007459084
0,1,1,0,0,1,79,312.91648820906903
1,0,1,0,0,0,31,280.9979932250474
1,0,0,0,0,0,34,382.8040476228612
1,0,0,0,0,0,23,29.151035136600417
0,0,1,0,0,0,82,34174.87720176336
1,0,0,0,0,0,45,642.822458600928
0,0,1,1,0,0,74,28275.432760765892
1,0,0,0,0,0,27,673.3937326604272
1,0,0,0,0,0,46,15618.944145227528
0,0,1,0,0,0,43,41892.0234740653
1,0,0,0,0,0,36,508.48828500393057
1,1,0,0,0,0,48,1308.965331594203
1,0,1,0,0,0,28,265.02051350188884
1,0,0,0,0,0,48,187.9878660294553
1,0,0,0,0,0,59,1406.7150222247817
0,0,1,0,0,0,46,39019.61401933224
0,0,1,1,0,0,71,15611.163727822037
1,0,0,1,0,0,40,1014.064527613496
1,0,0,0,0,0,80,845.5869585900122
1,0,0,0,0,0,63,539.3748689304415
1,1,0,0,0,0,42,320.5725713722878
1,0,0,1,0,0,62,289.91562346518464
0,0,0,0,0,0,85,26491.60759379723
1,0,0,0,0,0,18,723.5855431737506
1,1,0,0,0,1,82,164.5929508884309
0,0,1,0,0,0,85,43494.888421079086
1,0,0,0,0,0,73,475.0125290314779
1,0,0,0,0,0,21,487.433031271768
1,0,0,0,0,0,33,610.56819889986
0,0,0,1,0,0,69,41170.77794631655
1,1,0,0,0,0,48,146.54136178488196
0,0,1,0,0,0,40,41675.192460647595
1,1,0,0,0,0,58,415.26128383235044
1,1,0,0,0,0,64,621.4494528565469
1,0,0,0,0,0,59,164.5966882197984
1,0,1,0,0,0,32,162.94779139569656
1,1,0,0,0,0,66,449.09194554107887
1,0,0,0,0,0,25,774.532742964766
1,0,1,0,0,0,45,477.70980379299937
1,0,0,0,0,0,41,966.7879582415452
1,1,0,0,0,0,69,777.1624792892599
1,0,0,0,0,0,50,501.282328915095
1,1,0,0,0,0,46,98.50275369633307
1,1,0,0,0,0,64,588.9075728932537
1,0,0,0,0,0,56,1024.8094704348987
1,0,0,0,0,0,76,91.31073769152482
1,1,1,0,0,0,30,79.70281076891891
1,1,0,0,0,0,77,394.9519937901216
1,1,0,0,0,0,44,1469.7947734955342
1,1,1,0,0,0,39,755.5624174794788
1,0,0,0,0,0,68,493.68920754691374
1,1,0,0,0,0,52,877.1062869283022
1,1,1,0,0,0,66,955.5018891316753
1,0,0,0,0,0,46,608.4079059790572
1,0,0,1,0,0,33,590.4968381850376
1,0,0,0,0,0,20,1357.9374461183795
1,0,0,0,0,0,53,740.2266965710693
1,0,0,0,0,0,21,475.89243132062353
0,1,0,0,0,0,35,5043.437545921454
1,1,0,0,0,0,51,872.3324381177032
1,1,0,0,0,0,27,600.438589029958
1,1,0,0,0,0,42,39552.26920222102
1,0,1,0,0,0,32,238.92546884973092
1,0,0,0,0,0,44,401.6418255222437
1,0,0,0,0,0,49,233.57699899884852
1,0,0,0,0,0,44,336.47630662464616
1,1,0,0,0,0,51,709.3462178828844
1,1,0,0,0,0,51,193.42859528145055
1,0,0,0,0,0,19,144.3181866186857
1,0,0,0,0,0,27,371.38224125392486
0,0,0,0,0,0,65,1673.1401093859995
1,0,0,0,0,0,23,331.4170669060473
1,0,0,0,0,0,24,1341.4882933948718
0,0,0,1,0,0,73,1428.640936933272
1,1,0,0,0,0,72,972.9536298652122
1,0,0,0,0,0,81,358.0143677056984
1,0,0,0,0,0,47,2348.6033345002315
0,0,1,0,0,0,60,1114.988048828018
1,1,0,0,0,0,81,385.9176316327327
1,0,0,0,0,0,33,720.9223045271464
0,1,1,0,0,1,63,178.0840618412568
0,0,1,0,0,0,52,33159.07924920027
0,0,0,1,0,0,21,1373.7353692802672
1,0,0,0,0,0,54,225.68102547264937
1,1,0,0,0,0,37,290.32977677684283
1,0,0,0,0,0,62,774.7977409332066
0,0,0,0,0,0,87,32009.48548811402
1,0,0,0,0,0,51,477.3325222840867
1,0,0,0,0,0,21,1092.9653558944462
1,1,0,0,0,0,51,411.9318644215164
1,1,0,0,0,0,63,228.1018840684104
1,0,1,0,0,0,31,124.55606847156714
1,0,0,0,0,0,53,389.54888658472316
1,0,0,1,0,0,20,533.8868581751295
0,1,0,0,0,1,52,10425.722605323801
1,0,0,0,0,0,33,535.1788717940436
1,1,0,0,0,0,69,88.51458584871237
0,0,0,1,0,0,46,24833.42026360627
1,0,1,0,0,0,23,1072.1289874629742
1,1,0,0,0,0,71,792.8838403727341
1,1,0,0,0,0,21,1870.1772835260135
0,0,0,0,0,0,57,29510.70563327468
1,0,0,0,0,0,30,718.5941850756725
1,0,0,0,0,0,64,437.36824349233075
0,0,0,0,0,0,78,622.6157462709926
1,0,0,0,0,0,38,1333.6361288835
1,0,0,0,0,0,81,563.8143555616581
1,0,0,0,0,0,31,918.8790802983305
1,1,0,0,0,0,50,131.58414158325922
1,1,0,0,0,0,74,1192.469678375908
1,0,0,0,0,0,50,262.9291107597316
1,0,0,0,0,0,36,791.1104307250197
1,0,0,0,0,0,34,2108.2573661245883
1,0,1,0,0,0,50,1284.828245704226
1,0,0,0,0,0,44,261.0405247479554
1,0,0,0,0,0,67,496.7425544840704
1,0,0,0,0,0,64,615.2425162245471
1,0,0,0,0,0,40,3117.9020801108754
1,1,1,0,0,0,43,963.9366944014869
0,0,1,1,0,0,34,30150.982165603644
1,0,0,0,0,0,82,549.0820438459531
0,0,0,0,0,0,26,30545.716364166048
0,0,1,0,0,0,31,993.9217305649248
1,0,0,0,0,0,21,728.2557801918064
1,0,0,0,0,0,36,261.9255030815444
1,1,0,0,0,0,26,437.19370998301713
1,1,0,0,0,0,43,217.11803493808767
1,1,0,0,0,0,45,195.54341049833894
1,0,0,0,0,0,42,869.0138591836928
1,0,0,0,0,0,63,407.9658841944646
1,0,0,0,0,0,31,432.91376640768095
1,1,0,0,0,0,23,675.0742332281336
0,0,1,0,0,0,62,1167.0921460513703
1,0,0,1,0,0,21,423.8326976340748
0,1,0,0,0,0,31,652.9240158550596
1,0,0,0,0,0,21,677.5201627421527
1,0,0,0,0,0,31,377.7664793609563
1,0,0,0,0,0,19,915.7624372952018
1,0,1,0,0,0,22,165.42865012554225
0,0,0,0,0,0,69,657.3490039990962
0,0,1,1,0,0,57,2643.655331607185
1,0,0,0,0,0,33,355.5257505782822
0,1,0,0,0,0,59,1106.4354304317274
1,0,0,0,0,0,61,360.21363036537775
1,1,0,0,0,0,37,465.756399123298
1,0,0,0,0,0,21,380.1509446239886
1,0,0,0,0,0,40,624.0306932088707
0,0,0,0,0,0,81,14204.006838739037
1,0,0,0,0,0,45,190.3791860408683
1,0,0,0,0,0,70,5243.272008503343
1,0,0,0,0,0,37,214.52011432723063
1,0,1,0,0,0,38,509.11022746553004
1,0,0,0,0,0,72,290.27958381964777
1,0,0,0,0,0,66,318.66484835476547
0,1,0,0,1,0,64,471.0265282503135
1,0,0,0,0,0,42,994.7067360165447
1,0,0,0,0,0,38,784.9768627410747
1,1,0,0,0,0,81,792.9445320496358
1,0,0,0,0,0,71,15949.370555146443
0,0,1,0,0,0,57,33429.61506334697
1,0,0,0,0,0,78,1655.0624564749737
1,0,0,0,0,0,23,472.8218524380582
1,0,0,0,0,0,52,1404.7908593352265
1,1,0,0,0,0,38,1166.4749253955272
1,0,0,0,0,0,49,917.6516072254323
1,0,0,0,0,0,51,352.01853355004766
1,0,0,1,0,0,58,621.1976918494014
1,0,0,0,0,0,23,807.9776808087252
1,1,1,0,0,0,62,173.72569912714516
1,0,0,0,0,0,26,935.0324110410949
1,0,0,0,0,0,44,1106.5043185038858
1,0,1,0,0,0,69,97.78194564209417
1,0,0,0,0,0,54,221.0877296028904
0,0,0,1,0,0,78,905.2266963412794
1,0,0,0,0,0,79,3610.3104175604412
1,0,0,0,0,0,19,370.52970318715495
1,0,0,0,0,0,37,18793.579056630166
1,1,0,0,0,0,68,263.4738395782848
1,1,0,0,0,0,57,811.0808016577245
1,0,0,0,0,0,19,428.7398929833106
1,0,0,0,0,0,47,1644.3188863021219
0,1,0,0,0,1,55,860.7071042400701
1,0,0,0,0,0,54,1808.6634323137932
1,1,0,0,0,0,73,925.1651624958658
1,0,0,0,0,0,38,986.4987302377483
1,0,0,0,0,0,52,642.3399675579001
1,0,0,0,0,0,23,877.6975857780114
1,0,0,0,0,0,63,1072.7675399082236
1,1,0,0,0,0,77,722.0614963510164
1,0,0,0,0,0,55,555.9447018227758
0,0,0,1,0,0,73,37325.9059282048
0,0,1,0,0,0,59,35020.742842624546
0,0,0,1,0,0,81,42649.86293519672
0,0,1,0,0,0,39,42061.08490796483
1,1,0,0,0,0,51,731.5281676218884
1,0,0,0,0,0,27,144.59783664950356
1,0,0,0,0,0,32,828.1101567788381
1,0,0,0,0,0,53,758.1802907110113
0,0,1,0,0,0,70,36205.84008321982
1,0,0,0,0,0,47,361.7278064488036
1,1,0,0,0,0,45,275.0960512521407
1,0,0,0,0,0,64,173.97262568988393
1,0,0,0,0,0,36,366.6915832456678
1,0,1,0,0,0,31,175.83787125712533
1,0,0,0,0,0,27,1152.235642715365
0,0,1,0,0,0,62,4179.5467486495
1,1,0,0,0,0,43,459.47917805101315
1,0,0,0,0,0,44,500.7035442365676
1,0,0,1,0,0,51,187.11781821751524
0,0,1,0,0,0,79,10604.327815731645
1,0,0,0,0,0,28,1071.046814630156
1,0,0,0,0,0,63,1195.7210440681183
1,0,0,0,0,0,45,778.679327429072
1,0,0,0,0,0,42,266.40412423773415
1,0,0,0,0,0,69,434.3919543375459
1,0,0,0,0,0,38,723.6663947505504
0,0,0,0,0,0,60,43460.63169245551
1,0,0,0,0,0,75,229.0255173476263
1,0,0,0,0,0,76,651.5738031768065
1,0,0,0,0,0,36,262.39943722822903
1,1,0,0,0,0,70,610.3544396170205
1,0,0,0,0,0,25,409.9661096519435
1,0,0,0,0,0,51,513.7104804503757
0,0,0,0,0,0,71,3274.6317527962638
1,1,0,0,0,0,57,819.642467121576
1,0,0,0,0,0,18,476.0465669584295
1,0,0,0,0,0,19,3883.984126363279
1,0,0,0,0,0,55,614.5359714790377
1,0,0,0,0,0,54,672.2414736781806
1,0,1,0,0,0,44,18990.09407392835
1,0,1,0,0,0,28,510.85287673240725
1,0,0,0,0,0,55,774.0589513694049
1,0,0,0,0,0,79,211.55159348811114
1,0,0,0,0,0,37,254.30951945104562
1,0,0,0,0,0,41,229.95549487362842
1,0,0,0,0,0,67,979.649520463785
1,1,0,0,0,0,79,3329.8341058824553
1,0,0,0,0,0,19,955.6448974840198
0,0,1,0,0,0,74,401.21029129501136
1,0,1,0,0,0,18,432.55949454541013
1,0,0,0,0,0,21,564.0431193112794
1,1,0,0,0,1,30,630.2165874543326
1,0,0,1,0,0,55,549.8167789779112
1,0,0,1,0,0,72,530.3701802277805
1,1,0,0,0,0,43,1018.9720871494296
1,0,0,0,0,0,49,2436.002494278858
1,1,0,0,0,0,41,168.96621895904812
1,0,0,0,0,0,65,295.66505728085536
1,0,0,0,0,0,62,1265.79692972282
1,1,0,0,0,0,18,724.0358122281733
0,0,1,0,0,0,34,24910.220451789708
1,0,0,0,0,0,30,754.3117977330412
1,0,0,0,0,0,34,752.1520888642037
1,0,0,0,0,0,67,553.7922815008409
1,0,0,0,0,0,54,2541.787605987014
1,1,0,0,0,0,70,279.5484690023606
1,0,0,0,0,0,55,416.73150635001724
0,0,1,0,0,0,82,30141.728336555716
1,0,0,0,0,0,71,53.82975294924782
0,0,0,0,0,0,83,11608.162781748053
1,0,0,0,0,0,45,1006.7801085041143
1,0,0,0,0,0,63,1406.246631145564
1,0,0,0,0,0,30,3565.7379802771516
1,0,0,0,0,0,23,611.7631639941944
1,0,0,0,0,0,66,159.7449942756747
1,1,0,0,0,0,60,259.030186023238
1,0,0,0,0,0,60,277.68928037544515
1,0,0,0,0,0,70,1079.7910390445672
1,0,0,0,0,0,22,399.817871555763
1,0,0,0,0,0,53,311.0703597410204
1,0,0,0,0,0,57,706.9711756346735
1,0,1,0,0,0,34,552.3236673953812
1,0,0,0,0,0,81,477.02520825433555
1,0,0,0,0,0,35,1179.0088576705662
0,0,1,0,0,0,43,30234.09967877162
1,1,0,0,0,0,54,346.3054229331596
1,0,0,0,0,0,43,319.5397424417755
1,0,0,0,0,0,34,203.03015103590317
0,0,0,0,0,0,45,15334.081974835797
1,0,0,0,0,0,80,1045.1967742280615
0,1,0,0,0,0,65,937.2276431800723
0,1,0,0,1,0,20,2281.246910870311
0,0,1,1,0,0,66,26862.91101825529
1,0,0,0,0,0,50,2532.778796267281
1,0,0,0,0,0,26,840.7351312264263
1,0,0,0,0,0,53,792.2654098844243
1,1,0,0,0,0,37,106.72847629738386
1,1,1,0,0,0,62,613.4951268155608
1,0,0,0,0,0,61,844.5497952063367
